れいむ,"もし街中の素晴らしい宝物が
全部隠されたなんか"
れいむ,"秘密の図書館みたいな
場所に入るための魔法の"
れいむ,鍵があったとしたらどうでしょう?
まりさ,ほう。秘密の図書館ですか?
れいむ,"はい。で、何十年もの間一部の
不動産業者だけがその鍵を"
れいむ,独占していたわけですよ。でも、えっと、
れいむ,"今や誰もがスマートフォンっていう
形でその鍵を持っているような"
れいむ,状態ですよね。
まりさ,ああ、なるほど。確かにそうですね。
れいむ,"あなたが最後に引っ越しをした
時のことをちょっと"
れいむ,思い出し見て欲しいんですけど、
れいむ,"おそらくベッドに寝転がりながら
何千もの物件情報を"
れいむ,"スワイプして自分で良さそうな
部屋を見つけたはずなんですよね。"
まりさ,"ええ、今や誰もが
自分でいつでもどこでも簡単に"
まりさ,物件を検索できる時代になりましたからね。
まりさ,"情報へのアクセス権っていう
点では、あの、消費者と業者の"
まりさ,差はもうほぼなくなっています。
れいむ,なのにですよ。私たちが実際に
れいむ,契約する段階になると未だにその
れいむ,ゲートキーパーである不動産仲介業者に
れいむ,"家賃の1ヶ月分とか売買なら数万円っていう
高額な手数料を払い続けていますよね。"
まりさ,"そうですね。そこが今回の
最大の疑問点になってきます。"
まりさ,自分で検索したのになんでこんなに
まりさ,払うのかっていう。
れいむ,今日この深掘り解説ではまさにその
れいむ,謎に迫っていきたいと思います。
れいむ,"日米の不動産DXに関する比較レポートとか
Z世代のライフスタイル調査、"
れいむ,"あとは東京R不動産のような
キュレーションサイトの分析、"
れいむ,さらには最新のSNSマーケティングの
れいむ,"実態まで、まあ、山のような
資料を読み解いてきました。"
まりさ,"はい。非常にエキサイティングなデータが
揃っていますね。"
まりさ,"えっと今回の中心論点を
先にお伝えしてしまうと、"
まりさ,"情報が民主化された今、
不動産業界の存在意義は"
まりさ,情報の独占からキュレーションと顧客体験、
まりさ,"つまりCXへと根本的に
シフトしているということなんです。"
れいむ,キュレーションとCXですか?
まりさ,そうです。このシフトを理解することが、
まりさ,ま、次にあなたが住まいを探す際の
まりさ,強力な武器になるんですよね。
れいむ,"なるほど。今日は単なる業界の
裏話じゃなくて私の"
れいむ,"住まいがこれからどう変わるのかっていう
最前線を解き明かしていくわけですね。"
まりさ,"ええ、まさにそういうことです。
さて、本題に切り込む前に、あの、"
まりさ,"この業界の仕組みを理解するための
重要なキーワードについて"
まりさ,クリアにしておきたいんですが、資料に
まりさ,"何度も登場するレインズっていう
言葉。これ要するに何なんですか?"
れいむ,"はい、レインズですね。
機能的な面から言うと、えっと、"
れいむ,"不動産業界のプロだけが入れるプライベートな
VIPクラブのような"
れいむ,巨大な物件データベースと思ってください。
まりさ,プロだけのVIPクラブ。
れいむ,"ええ、国土交通大臣の指定を
受けた機関が運営していて、"
れいむ,世の中の売り出し物件とか賃貸物件の本当の
れいむ,生データが全て集約されているんです。
まりさ,生データってことは私たちが普段ネットの
まりさ,"ポータルサイトで見ている情報とは
違うんですか?"
れいむ,はい、違います。ポータルサイトの
れいむ,"情報はいわばこの
VIPクラブから一般向けにお裾分けされた"
れいむ,一部の情報に過ぎないんですよ。
まりさ,"ちょっと待ってください。スマホで
世界中の情報にアクセスできる時代になんで"
まりさ,"不動産のデータだけがそんな
VIPクラブの中に隠されているんですか?"
れいむ,まあ、そう思いますよね。
まりさ,消費者からすれば結局不動産屋は
まりさ,私たちの代わりにそのレインズを
まりさ,検索してプリントアウトしているだけで
まりさ,手数料を取っているんじゃないかってなんか
まりさ,不審感を抱くのも当然だと思うんですけど。
れいむ,いや、その不審感は本当に最もです。
れいむ,この情報の非対称性こそが消費者の
れいむ,ストレスの根源ですからね。
まりさ,ですよね。
れいむ,ただあのレインズが一般公開されないのには
れいむ,業界側が主張する正当な理由が大きく3
れいむ,つあるんですよ。
まりさ,3つですか?
れいむ,はい。まず1つ目がですね、
れいむ,売主のプライバシー保護なんです。
れいむ,"家を売る背景には離婚とか相続、
あとは債務整理なんかで近隣に知られたくない"
れいむ,事情が絡むことが多いんですね。
まりさ,ああ、なるほど。確かにあそこの家借金で
まりさ,"売り出されたらしいよなんて
広まったら最悪ですもんね。"
れいむ,その通りです。で、2つ目がここにある
れいむ,"データがプロのリスク調査を
前提とした生データだからなんです。"
まりさ,リスク調査って例えばどんなことですか?
れいむ,例えば隣の土地との境界線が曖昧だったり
