Speaker_A,ちょっと想像してみてください。
Speaker_A,あなたは配送バンの運転席に座っています。
Speaker_A,猛暑の中で息苦しさを感じて、
Speaker_A,喘息の発作が起きそうになったとします。
Speaker_B,え、かなりパニックになる状況ですよね。
Speaker_A,はい。そこで慌てて助手席のカバンに
Speaker_A,手を伸ばして吸入器を取り出そうとします。
Speaker_A,"その瞬間ダッシュボードに設置された
 AI カメラがあなたを"
Speaker_A,ロックオンして脇見運転としてシステムに
Speaker_A,自動でフラグを立てるんです。 なるほど。
Speaker_A,"人間の切実な事情は完全に
無視されるわけですね。"
Speaker_B,"そうなんです。そしてあなたの
評価スコアが下がり、"
Speaker_B,"最悪の場合にはシステムから自動的に
ペナルティを課される。"
Speaker_B,"これはディストピア SF 映画の
ワンシーンじゃなくて、"
Speaker_B,"完璧に計算されたアルゴリズムと
骨と肉でできた、生の人間という、"
Speaker_B,"なんというかノイズだらけの
現実に衝突したときに、"
Speaker_B,今まさに起きている日常なんですよね。
Speaker_A,"いや、本当に筋が凍るような現実です。
 私たちが普段アルゴリズムによる最適化と"
Speaker_A,"聞くと A 地点から
 B 地点への最も効率的なルートを瞬時に"
Speaker_A,"弾き出すような無駄のないクリーンな魔法を
想像しがちじゃないですか?"
Speaker_B,ええ、便利なテクノロジーの恩恵みたいな。
Speaker_A,そうです。でももしその計算式に
Speaker_A,人間の身体的限界という変数が
Speaker_A,最初から欠落していたらどうなるか。
Speaker_A,"今回の徹底的な探求ではその
見えない労働システムの"
Speaker_A,裏側に鋭く切り込んでいきます。
Speaker_B,"はい。あなたが次にスマホで
注文を確定するボタンを"
Speaker_B,"タップした瞬間、その背後でどんな
巨大なサイバーフィジカルシステムが"
Speaker_B,誰の汗とリスクを糧にして回り始めるのかを
Speaker_B,解剖していくということですね。
Speaker_A,まさにその通りです。
Speaker_B,"今回の深掘りでは 2025 年から
 2026 年にかけての Amazon の"
Speaker_B,"内部文書や PR 文書、労働組合が
発表した大規模な実態調査、"
Speaker_B,"そしてカリフォルニア大学系の最新の
行動解析データなど、本当に多岐にわたる"
Speaker_B,資料を突き合わせていきます。
Speaker_A,え、非常に豊富なデータが揃っていますね。
Speaker_B,まずは巨大な物流倉庫の中、
Speaker_B,"いわば閉鎖された空間の
話から始めましょうか。"
Speaker_B,"労働組合の UNI グローバル・ユニオンが
発表した大規模な調査報告書がありますよね。"
Speaker_A,"はい。 Amazon のパノプティコンと
名付けられた報告書ですね。"
Speaker_A,あのパノプティコンというのはイギリスの
Speaker_A,哲学者ジェレミー・ベンサムが考案した、
Speaker_A,"監視者が姿を見せずに全収容者を
監視できる形のことですが、"
Speaker_B,"あの中央の塔から常に
見られているかもしれないという"
Speaker_B,"プレッシャーで囚人が
自らを規律づけ続けるという模型ですね。"
Speaker_A,"え、まさにそれです。
現代の巨大な倉庫ネットワークは"
Speaker_A,"ハンドスキャナーや
 GPS、車内チャットアプリ、"
Speaker_A,"さらには車内カメラなどを使って、
そのデジタル版の"
Speaker_A,パノプティコンとして機能しているんです。
Speaker_B,この報告書の数字、本当に強烈でしたよ。
Speaker_B,"調査に回答した倉庫労働者の実に
 71.4% がハンドスキャナーによって"
Speaker_B,"秒単位で自分たちの生産性を
追跡されていると答えているんです。"
Speaker_A,秒単位ですからね。ここで重要なのはその
Speaker_A,"監視が具体的にどのように
行われているかというメカニズムです。"
Speaker_A,"彼らが持っているスキャナーは
単なるバーコードリーダーではなくて、"
Speaker_A,実質的なストップウォッチなんですよ。
Speaker_B,ストップウォッチ。
Speaker_A,はい。例えば一定時間アイテムを
Speaker_A,"スキャンしないと画面上で
タイム・オフ・タスク、"
Speaker_A,つまりタスク離脱時間というタイマーが
Speaker_A,文字通りカチカチと動き始めます。
Speaker_B,うわあ、それはプレッシャーですね。
Speaker_A,ええ、労働者は自分の雇用が脅かされていく
Speaker_A,"カウントダウンをリアルタイムで
見せつけられながら働き続けるわけです。"
Speaker_B,そのシステムが現実の摩擦を完全に
Speaker_B,無視しているのが本当に恐ろしいなと、
Speaker_B,"報告書の中に過敏性腸症候群（IBS）
を抱えたアメリカの労働者の"
Speaker_B,証言がありましたよね。
Speaker_A,ありましたね。非常に生々しい証言でした。
Speaker_B,"人間が管理していれば「ああ、急に
トイレに行きたくなる病気なんだな」とわかることも、"
Speaker_B,"アルゴリズムにとっては
単なるアイドリング時間の"
Speaker_B,誤判定というエラーコードでしかない。
Speaker_A,全くその通りです。システムは
Speaker_A,人間をモデル化する際、物理学の
Speaker_A,"典型例である摩擦のない
真空状態のようなものを"
Speaker_A,前提にしていますからね。
Speaker_B,ああ、なるほど。摩擦のない真空状態。
Speaker_A,"はい。パッケージのサイズの
違いとか機材のちょっとした不具合、"
Speaker_A,あるいは加齢による体力の低下といった
Speaker_A,"現実空間の摩擦を一切計算に
入れていないんです。"
Speaker_B,"それを裏付けるように
ポーランドの労働者への"
Speaker_B,"調査では 66% がこの監視によって
精神的健康に悪影響が出ていると"
Speaker_B,"回答しています。身体的な影響が
 54% なので、それよりもメンタルへの"
Speaker_B,ダメージの方が大きいんですよ。
Speaker_A,"人間性を剥奪されるプロセスそのものですよね。
機械の効率性を人間にそのまま"
Speaker_A,"適用すると、安全管理の
ツールだったはずのものが"
Speaker_A,"解雇の脅威という逆メカニズムに
反転してしまうんです。"
Speaker_B,"彼らにとって私たちは人間ではなく
完全に交換可能な機械の歯車だという"
Speaker_B,"卑屈な声もありました。
これってプレイヤーの"
Speaker_B,"疲労を一切無視して難易度が無限に
上がり続けるビデオゲームみたいなもので"
Speaker_A,しかもリセットボタンはない。
Speaker_B,そうなんです。システムが現実世界の
Speaker_B,バグを計算から除外しているせいで、
Speaker_B,生身の人間が自分の寿命とかメンタルを
Speaker_B,削ってその穴を補填している。
Speaker_B,これぞまさに見えないコストですよね。
Speaker_A,"そしてそうやって押し付けられた
コストが倉庫空間から路上へと"
Speaker_A,"飛び出したときに、複雑で
メタ的な問題を引き起こします。"
Speaker_B,ということは視点をギグエコノミー、
Speaker_B,街中を走り回るフードデリバリーの
Speaker_B,配達員たちに移すわけですね。
Speaker_A,"ええ、ここでカリフォルニア大学バークレーが
 2024 年に発表した非常に"
Speaker_A,興味深い博士論文のデータを
Speaker_A,"見てみましょう。テーマは
極端な暑さとプラットフォームからのインセンティブが、"
Speaker_A,"フードデリバリードライバーの
危険運転とどう相関するかです。"
Speaker_B,この研究の素晴らしいところは、
Speaker_B,"配達員へのアンケートみたいな
主観的なデータに"
Speaker_B,頼っていないってところですよね。
Speaker_A,そうなんです。交差点の真上に
Speaker_A,ドローンを飛ばして俯瞰映像を撮影して、
Speaker_A,ドライバーのスマホの GPS データと
Speaker_A,照らし合わせて解析しているんです。
Speaker_B,"バイクの速度とか加速度といった
物理的な動きを、"
Speaker_B,"極めて客観的な運動学的データとして
丸裸にしたわけですね。"
Speaker_A,"はい。そこで浮き彫りになったのが、
気候変動による猛暑と"
Speaker_A,"プラットフォームからのインセンティブという
 2 つの要素が合わさったときの危険性です。"
Speaker_B,"ちょっと待ってください。ここで
素朴な疑問なんですけど、インセンティブ、"
Speaker_B,"つまり今このエリアで配達すれば報酬を
割り増ししますよという通知って、"
Speaker_B,労働者にとっては稼ぐチャンスですよね。
Speaker_A,ええ、一般的な感覚だとそう思いますよね。
Speaker_B,"単純に考えればボーナスがもらえるなら
良いことなんじゃないかと思うんですが。"
Speaker_A,ところがドローンが捉えた客観的なデータは
Speaker_A,全く別の物語を語っていました。
Speaker_A,従来の雇用主なら信号を無視してでも
Speaker_A,早く走れとは絶対に命令しません。
Speaker_A, 法的責任を問われますからね。
Speaker_B,"はい。直接命令すれば企業の
責任になりますね。"
Speaker_A,"その代わりプラットフォーム企業は
アルゴリズムを使って、"
Speaker_A,"このカウントダウンが終わるまでに
タスクをこなせば"
Speaker_A,"報酬が跳ね上がるという
環境だけを提示するんです。"
Speaker_B,なるほど。間接的な労働統制ですね。
Speaker_B,自発的にリスクを取らせるように
Speaker_B,仕向けている罠のようなものだと。
Speaker_A,まさにデータを見ると、インセンティブが
Speaker_A,発生しているタスクでは、スピードの
Speaker_A,上位群にいるドライバーたちの平均速度が、
Speaker_A,約 2km/h 上昇しています。
Speaker_B,"時速 2km、数字だけ見るとそこまで
大きくないように感じますが"
Speaker_A,いや、これが致命的なんです。
Speaker_A,時速 60km 以上のスピード違反を
Speaker_A,"犯す確率で見るとなんと
 1.61 倍に増しているんですよ。"
Speaker_B,"うわあ、 1.6 倍以上ですか。しかもそこに
猛暑という環境変数が加わるんですよね。"
Speaker_A,"はい。気温が 1 度上がるごとに
スピード違反の"
Speaker_A,"確率が 9% 増加するという
明確な相関が出ています。"
Speaker_B,猛暑で認知能力が低下して肉体的にも
Speaker_B,"限界なところに、スマホの画面であと
 3 分でボーナス確定というタイマーが"
Speaker_B,点滅しているわけだ。
Speaker_A,"アルゴリズムは人間の
生理的限界なんて考慮しません。"
Speaker_A,"むしろ極端な猛暑のような、
誰も外に出たくない"
Speaker_A,過酷な状況でこそ需要が増するので、
Speaker_A,強力なインセンティブを発動させます。
Speaker_B,"あの、それってつまりリスナーのあなたが
今日は暑すぎるから"
Speaker_B,"冷たい飲み物でもデリバリーしてもらおうと
思ってアプリを開き、"
Speaker_B,"ちょっと高めの配送料を
払ったとしますよね。"
Speaker_A,えー、よくある日常の風景です。
Speaker_B,その何気ない利便性の消費が、
Speaker_B,"プラットフォームの計算式を経由して、
地元の交差点における"
Speaker_B,"バイクの暴走という物理的な衝突リスクに
直接変換されているってことじゃないですか?"
Speaker_A,"そのメタ的な視座こそが重要なんです。
私たちが払う配賦やチップが、"
Speaker_A,"結果的に街中の安全性を
変動させるアルゴリズムの変数になっている。"
Speaker_A,"しかもそのリスクは企業ではなく
ドライバーや一般市民が負担しているんです。"
Speaker_B,"見事なリスクの外部化ですね。
そしてその責任の"
Speaker_B,"回避というキーワードで、最新の
 2025 年から 2026"
Speaker_B, 年にかけての動きに移りたいと思います。
Speaker_A,"Amazon の最新の PR 戦略と
労働組合の攻防線からの対立ですね。"
Speaker_B,はい。資料によると Amazon は DSP、
Speaker_B,"つまり配送サービスパートナープログラムに対して
 19 億ドルもの巨額投資を行い、"
Speaker_B,さらに顧客がアプリからドライバーに感謝を
Speaker_B,"伝えるサンクス・ドライバーというプログラムを
展開しています。"
Speaker_A,"企業側の主張によれば、この巨額投資は
 AI を活用した安全対策やドライバーの"
